text	labels
The mean number of areas chosen was 5 ( range 1-9 ) .	1
Practices that selected a specific preventive service area as a quality improvement goal were more likely to demonstrate improvement in that area than practices that did not choose to focus on that preventive services area .	2
The work in this project has provided the evidence for an effective statewide pediatric quality improvement outreach program to improve preventive services for children who are younger than 5 years .	2
Practices ' decision to focus on a specific preventive service area as a quality improvement goal seems necessary for improvement in that area .	2
This approach may be effective in other states or regions .	2
To investigate the risks of chromosome mutation after ART for couples with comparable genetic backgrounds .	0
In vitro fertilization center at a tertiary-care , university-affiliated teaching hospital .	1
Ninety-seven male children whose fathers have normal spermatogenesis were recruited , including 19 babies conceived through IVF , 18 babies conceived through intracytoplasmic sperm injection ( ICSI ) , and 60 naturally conceived babies , as well as the babies '	4
Collection of peripheral and umbilical cord blood samples .	3
The Yq genetic status of the babies and fathers according to 13 Y-specific markers covering four azoospermia factor ( AZF ) subregions , the karyotype , and the neonatal examination .	1
We found that all children had a normal 46 , XY karyotype , but de novo Y-chromosome microdeletions were identified in 1 ( 5.3 % ) of 19 IVF offspring and in 3 ( 16.7 % ) of 18 ICSI offspring .	2
The incidence of de novo Y-chromosome microdeletion in male children conceived through ICSI or IVF was statistically significantly higher than that in those conceived naturally ( 10.8 % vs. 0 ) .	2
In four babies with microdeletion , one was complicated , with hypospadias .	2
Our results , for the first time , indicate that risks of gene mutation may increase in the ART offspring , even though their fathers have normal spermatogenesis and genetic background .	2
Hence , intense attention should be placed on genetic safety in the ART children , and the benefits and risks of adopting ART should be balanced gingerly .	2
Bradykinin has been strongly implicated as a mediator of cardiac nociception .	0
During coronary artery occlusion , the content of bradykinin in coronary sinus blood increases .	0
In non-cardiac tissues nociception to bradykinin exhibits tachyphylaxis , however , this phenomenon has not been rigorously studied in the heart .	0
This raises the question that repeated coronary occlusions may also result in tachyphylaxis , thereby reducing cardiac sensation on subsequent ischemic stimulation .	0
We therefore examined the hypothesis that repetitive episodes of myocardial ischemia and of epicardial application of bradykinin demonstrate tachyphylaxis .	0
Mongrel cats were anesthetized with alpha-chloralose and heart rate , arterial pressure , and thoracic spinal neuron firing rate were recorded during 60 s of anterior descending coronary occlusion or local epicardial application of bradykinin ( 10 microM ) .	4
Neurons were identified by cutaneous receptive fields in the left shoulder area .	2
Sixty-one of 93 neurons tested responded with an increase in firing rate to coronary artery occlusion only ( n = 24 ) , bradykinin only ( n = 19 ) or to both ( n = 18 ) .	2
On repetitive coronary occlusion , 14 of 25 neurons demonstrated tachyphylaxis compared to 12 of 15 tested with bradykinin ( p < 0.05 ) .	2
Similar responses were observed in thoracic spinal neurons that projected to the brain .	2
In neurons demonstrating tachyphylaxis , dorsal cervical cold block partially restored the neuronal activation to coronary occlusion but not to bradykinin .	2
We conclude , based on neuronal responses to repetitive stimuli , that afferent spinal responses to coronary occlusion and bradykinin are different .	2
These data suggest that bradykinin is not the sole mediator of myocardial ischemic pain .	2
The tachyphylaxis to repeated coronary artery occlusions may contribute to the clinical phenomenon of silent myocardial ischemia .	2
Although the bladder neck is elevated during a pelvic floor muscle ( PFM ) contraction , it descends during straining .	1
This study aimed to investigate the relationship between bladder neck displacement , electromyography ( EMG ) activity of the pelvic floor and abdominal muscles and intra-abdominal pressure ( IAP ) during different pelvic floor and abdominal contractions .	0
Nine women without PFM dysfunction performed maximal , gentle and moderate PFM contractions , maximal and gentle transversus abdominis ( TrA ) contractions , bracing , Valsalva and head lift .	4
Bladder neck position was assessed with perineal ultrasound .	1
PFM and abdominal muscle activities were recorded with a vaginal probe and fine-wire electrodes , respectively .	1
IAP was recorded with a rectal balloon .	1
Bladder neck elevation only occurred during PFM and TrA contractions .	2
PFM EMG and IAP increased during all tasks from 0.5 ( gentle TrA ) to 45.7 cmH ( 2 ) O ( maximal Valsalva ) .	2
Bladder neck elevation was only observed when the activity of PFM EMG was high relative to the IAP increase .	2
To compare the methodologies and results of research across five diagnostic groups in which there was expected to be a high prevalence of depression and occupational disability .	0
A review of research published since 1994 was carried out concerning depression and occupational disability in five diagnostic groups : Major depressive disorder ( MDD ) , spinal cord injuries ( SCI ) , traumatic brain injuries ( TBI ) , chronic back pain ( CP ) and	4
Prospective longitudinal designs were mostly undertaken in MDD studies .	1
Diagnostic interview schedules were utilized in most MDD studies whereas self-report inventories that tend to confound somatic and depressive symptoms were mostly used in CP , SCI , TBI and MI/CABG studies .	1
In longitudinal MDD studies both depression and occupational disability were related to access to enhanced primary care treatment .	2
On the other hand , CP research reported different results concerning the strength of depressive symptoms , cognitive and psychosocial factors in predicting occupational disability .	2
Different trends across diagnostic groups were evident in relation to depression , occupational disability , co-morbidity , socio-demographic factors and psychosocial resources .	2
Co-morbid , socio-demographic and psychosocial factors provide a framework from which to identify those at greater risk of depression and occupational disability .	2
However , more CP , SCI , TBI and MI/CABG studies with diagnostic schedules , prospective designs and longer follow-up are required .	2
The US Office of Family Planning ( FP ) has issued 10 research grants ranging from $ 100,000 to $ 250,000 to organizations seeking to develop , implement , and test ways to involve young men in FP and reproductive health services .	0
While only 2 % of federal dollars are currently earmarked for reproductive health services for young men , a survey revealed that only 32 % of sexually active men and 17 % of sexually inexperienced men reported receiving contraceptive information from health	0
One grant recipient is a cooperative venture of the University of North Carolina , the Guilford County health department , and `` Wise Guys , '' a male responsibility/adolescent pregnancy prevention program developed by the local Family Life Council in	0
The grant allowed Wise Guys to add a peer education component and hire the first male health educator in the county health department .	0
This educator notes that the biggest misconceptions held by young men about the health department are that test results are shared with parents , that the agency serves only impoverished people , and that every client must be tested for pregnancy or sexuall	2
The health educator addresses these misconceptions in classes and individual counseling sessions , and he accompanies young men to STD tests.americascritiquedelivery of health caredeveloped countrieseconomic factorsfamily planningfamily planning programs --	2
Sleep disorders are frequent and well documented in patients with Parkinson 's disease ( PD ) .	0
The effect of depression and anxiety on sleep in PD patients has not been carefully studied however , despite the fact that both depression and anxiety are common in PD and well known to affect sleep in patients without PD .	0
In this questionnaire study , sleep , anxiety , and depression were evaluated in 99 patients with PD and 47 control subjects .	4
PD patients had significantly higher scores on a variety of sleep variables as well as on measures of anxiety and depression .	2
While anxiety and depression were correlated with some sleep measures , neither contributed significantly to overall variance in sleep quality .	2
The effect on sleep variables was dominated by on-off symptom phenomena , levodopa dose , and age .	2
Crisis resolution teams ( CRTs ) are being introduced throughout England , but their evidence base is limited .	0
To compare outcomes of crises before and after introduction of a CRT .	3
A new methodology was developed for identification and operational definition of crises .	1
A quasi-experimental design was used to compare cohorts presenting just before and just after a CRT was established .	1
Following introduction of the CRT , the admission rate in the 6 weeks after a crisis fell from 71 % to 49 % ( OR 0.38 , 95 % CI 0.21-0 .70 ) .	2
A difference of 5.6 points ( 95 % CI 2.0-8 .3 ) on mean Client Satisfaction Questionnaire ( CSQ-8 ) score favoured the CRT .	2
These findings remained significant after adjustment for baseline differences .	2
No clear difference emerged in involuntary hospitalisations , symptoms , social functioning or quality of life .	2
CRTs may prevent some admissions and patients prefer them , although other outcomes appear unchanged in the short term .	2
Interorganizational health care delivery networks have potential for sustaining health services delivery in rural areas faced with economic and demographic challenges .	0
Four Nebraska rural health care delivery networks ( Albion-Ord , Blue River Valley , Rural Partners , Inc. , and Western Nebraska ) were compared to an interorganizational model based on theories of interorganizational relations , exchange , population ecology , a	4
It assumes that outcomes , including effectiveness , are influenced by external and internal factors that are operationalized through external control , technology , structure , and operational process variables .	1
Data were collected by a non-random , two-level cluster mail survey of network members ( 45/59 = 76.3 % response rate ) .	1
All networks received technical assistance from the Nebraska Office of Rural Health .	2
Networks have formal organization , strategic plans , and official coordinators .	2
Hospital administrators hold most leadership positions ; few doctors or citizens are involved .	2
Correlation and multiple regression analysis show partial fit between the research model and study networks .	2
Effectiveness , measure by the gap between best possible and actual practice , increased with network connectivity ( r = .36 , p < .05 ) , group methods of administrative decision-making ( r = .52 , p < .001 ) and sequential pattern of service delivery ( r = .39 , p <	2
Greater dependence on vertical funding corresponds to greater external control ( r = .43 , p < .01 ) .	2
The prediction that , as scope narrows , task intensity ( r = .56 , p < .001 ) , duration ( r = .41 , p < .01 ) , and task volume ( r = .50 , p < .01 ) increase is upheld .	2
Centrality and network size decrease together ( r = .43 , p < .01 ) where there is little reliance on vertical sources of funds ( r = .36 , p < .05 ) .	2
The integrated interorganizational model demonstrates some efficacy for testing potential effectiveness of networks .	2
The primary purpose of this study was to determine if , when confronted with a series of cervical videofluoroscopic ( VF ) studies , board certified radiologists who are trained in the interpretation of VF spinal examinations would be in agreement with one an	0
As a secondary objective , we polled participating physicians regarding demographic issues such as time in practice , self-assessment of proficiency , the type of training received in VF interpretation and the number of VF studies read per year , in order to	0
Seven patients who had been exposed to cervical acceleration/deceleration ( CAD ) trauma from motor vehicle accidents were randomly selected from the practice of two of the authors ( ACC and JSK ) .	4
Three volunteers , who were asymptomatic and had no history of neck pain or injury to the neck , were also recruited .	4
In all cases , informed consent was obtained in accordance with the Helsinki guidelines .	1
Ten board qualified chiropractic radiologists were recruited to participate in this study .	4
Blinded to the history and identity of the patients and volunteers , the participants were asked to view the 10 VF studies and , in each case , to report either `` normal , '' `` hypomobile '' or `` unable to determine '' for all segments from OCC/C1 through C7/T1 .	1
The resulting data was analyzed for concordance using the kappa statistic .	1
Kappa was calculated for all segments ( OCC-T1 ) for agreement in `` normal '' vs. `` abnormal '' motion .	1
The two possible choices for abnormal ( i.e. , hypermobility and hypomobility ) were pooled together .	1
We also compared the results of participants ' responses to demographic questions with the results of their interpretations of the VF studies .	1
An urban group practice .	1
Four of the patients were those of an orthopedist ( ACC ) and three were those of a general practitioner ( JSK ) .	1
Seven patients were randomly selected from a larger group of patients satisfying our selection criteria .	1
Patients were chosen who had been exposed to CAD trauma and had been provided with at least 6 months of conservative chiropractic care , yet remained symptomatic as a result of their injuries .	1
All had evidence of intersegmental instability in the cervical spine as defined by other investigators and none had any history of injury or pain in the cervical spine prior to their motor vehicle accident .	1
Four males and three females with a mean age of 16 yr comprised the patient group .	1
Two asymptomatic atraumatic volunteers were males and one was female .	1
They were age matched to the patient group with a mean age of 38 yr .	1
This study did not entail any form of intervention .	1
Our primary outcome measure was that of concordance or agreement between our group of 10 participant radiologists in regard to their interpretations of the 10 VF studies provided to them , i.e. , that of interinterpreter reliability .	2
Higher values of kappa suggested that agreement between the radiologists was not likely due to chance alone .	2
Our secondary outcome measure was a correlation between the results of our demographic questionnaires , completed by participating radiologists , and the overall interinterpreter reliability concordance .	2
The hypothesis tested was that radiologists who have institutional training in VF , more years of experience , and those who read more VF studies annually and self-rank their proficiency as `` high '' are more likely to agree with others and/or are mo	2
Seventy consecutive patients with injuries of the thoracic and lumbar spine accompanied by neurological deficit were prospectively studied and follow-up .	4
In 40 of these patients with a burst fracture , the degree of involvement of the cross-sectional area of the spinal canal , as revealed on first CT after admission , was not correlated with the type and degree of initial neurological deficit .	2
In patients with injuries of the lumbar spine , neurological deficit may be mild , although the sagittal diameter of the spinal canal may be reduced by as much as 90 % .	2
We can not establish a difference in neurological recovery between those cases who were managed conservatively and those in whom a surgical decompression and stabilization procedure was performed .	2
Surgical stabilizing procedures , however , result in immediate stabilization of the spine , they diminish pain , facilitate nursing care and allow more rapid mobilization and earlier active rehabilitation .	2
If major extraspinal injuries form a relative contra-indication to surgical decompression of the cord and stabilization of the spine injury , the patient can quite well be treated conservatively without endangering neurological recovery .	2
Ventilator-associated pneumonia ( VAP ) is a common infection among patients in trauma intensive care units ( ICUs ) .	0
It has been suggested by different investigators that VAP is an indicator of injury severity and not necessarily associated with mortality .	0
Crude mortality rates approximating 20 % have been reported for trauma patients with VAP .	0
Most studies have involved the most severely injured patients , making it difficult to determine the relative contribution of either VAP or injury severity to death .	0
If VAP is independently associated with mortality , this relationship should be most evident in less severely injured patients .	0
We studied patients with less severe injuries ( Injury Severity Score , ISS < 25 ) to determine the impact of VAP on outcomes .	1
Patients admitted to the trauma ICU with ISS < 25 were identified from the trauma registry of a level I trauma center .	4
Patients with penetrating injuries and those who died within 48 h of injury were excluded .	1
Pneumonia was diagnosed using quantitative cultures of bronchoalveolar lavage effluent ( > / = 10 ( 5 ) colony forming units/mL ) .	1
Risk factors for VAP , including age , transfusions with 24 h of admission , brain injury , and chest injury severity were analyzed .	1
Logistic regression analysis was then performed to determine independent factors for death.Results : There were 15,492 blunt admissions over a 5.5 year study period who survived > 48 h.	2
Of these , 5,860 ( 38 % ) were admitted to the ICU , and 4,111 ( 70 % of ICU admissions ) had ISS < 25 .	2
The incidence of VAP in this group was 8 % .	2
Patients with VAP were older ( 47 vs 39 years ) , had more transfusions within 24 h ( 2.5 vs 0.9 units of red blood cell concentrates ) and had greater injury severity by ISS ( 16.7 vs 12.6 points ) , GCS ( Glasgow Coma Scale ) score ( 11.8 vs. 13.7 points ) and ches	2
Overall mortality was 4 % .	2
Mortality was 16 % in patients with VAP compared to 3 % in those without VAP ( p < 0.0001 ) .	2
Logistic regression analysis identified transfusions , age , and VAP as independent predictors of mortality .	2
Other descriptors of injury severity ( ISS , GCS , or chest AIS ) were not associated with death .	2
48 h.	2
Of these , 5,860 ( 38 % ) were admitted to the ICU , and 4,111 ( 70 % of ICU admissions ) had ISS , 25 .	2
The incidence of VAP in this group was 8 % .	2
Patients with VAP were older ( 47 vs 39 years ) , had more transfusions within 24 h ( 2.5 vs 0.9 units of red blood cell concentrates ) and had greater injury severity by ISS ( 16.7 vs 12.6 points ) , GCS ( Glasgow Coma Scale ) score ( 11.8 vs. 13.7 points ) and ches	2
Overall mortality was 4 % .	2
Mortality was 16 % in patients with VAP compared to 3 % in those without VAP ( p , 0.0001 ) .	2
Logistic regression analysis identified transfusions , age , and VAP as independent predictors of mortality .	2
Other descriptors of injury severity ( ISS , GCS , or chest AIS ) were not associated with death .	2
Ventilator-associated pneumonia is independently associated with death in less severely injured trauma patients .	2
This demonstrates the need for effective diagnostic techniques so that adequate therapy may be initiated .	2
Prevention of VAP in less severely injured trauma patients should increase survival .	2
The frequency with which patients should attend for a dental check-up and the potential effects on oral health of altering recall intervals between check-ups have been the subject of ongoing international debate for almost 3 decades .	0
Although recommendations regarding optimal recall intervals vary between countries and dental healthcare systems , 6-monthly dental check-ups have traditionally been advocated by general dental practitioners in many developed countries .	0
To determine the beneficial and harmful effects of different fixed recall intervals ( for example 6 months versus 12 months ) for the following different types of dental check-up a ) clinical examination only ; b ) clinical examination plus scale and polish ; c ) clinical examination plus preventive advice ; d ) clinical examination plus preventive advice plus scale and polish .	1
To determine the relative beneficial and harmful effects between any of these different types of dental check-up at the same fixed recall interval .	1
To compare the beneficial and harmful effects of recall intervals based on clinicians ' assessment of patients ' disease risk with fixed recall intervals .	1
To compare the beneficial and harmful effects of no recall interval/patient driven attendance ( which may be symptomatic ) with fixed recall intervals .	1
We searched the Cochrane Oral Health Group Trials Register , the Cochrane Central Register of Controlled Trials ( CENTRAL ) , MEDLINE and EMBASE .	1
Reference lists from relevant articles were scanned and the authors of some papers were contacted to identify further trials and obtain additional information .	1
Date of most recent searches 5th March 2007 .	1
Trials were selected if they met the following criteria : design - random allocation of participants ; participants - all children and adults receiving dental check-ups in primary care settings , irrespective of their level of risk for oral disease ; interven	4
In addition the following outcomes were considered where reported patient-centred outcomes , economic cost outcomes , other outcomes such as improvements in oral health knowledge and attitudes , harms , changes in dietary habits and any other oral health-related behavioural change .	1
Information regarding methods , participants , interventions , outcome measures and results were independently extracted , in duplicate , by two review authors .	1
Authors were contacted , where deemed necessary and where possible , for further details regarding study design and for data clarification .	1
A quality assessment of the included trial was carried out .	1
The Cochrane Collaboration 's statistical guidelines were followed .	1
Only one study ( with 188 participants ) was included in this review and was assessed as having a high risk of bias .	2
This study provided limited data for dental caries outcomes ( dmfs/DMFS increment ) and economic cost outcomes ( reported time taken to provide examinations and treatment ) .	2
There is insufficient evidence from randomised controlled trials ( RCTs ) to draw any conclusions regarding the potential beneficial and harmful effects of altering the recall interval between dental check-ups .	2
There is insufficient evidence to support or refute the practice of encouraging patients to attend for dental check-ups at 6-monthly intervals .	2
It is important that high quality RCTs are conducted for the outcomes listed in this review in order to address the objectives of this review .	2
The purpose of this health technology assessment ( HTA ) , commissioned by the German Federal Ministry of Health and Social Security , was to systematically review the evidence for the effectiveness and cost-effectiveness of antiviral treatment ( AVT ) with int	0
We applied the German Hepatitis C Model ( GEHMO ) , a decision-analytic Markov model , to determine long-term clinical effectiveness , costs , and incremental cost-effectiveness ratios ( ICER ) of the examined treatment strategies .	1
Model parameters were derived from German databases , published international randomized clinical trials ( RCT ) , and a Cochrane Review .	1
Overall , nine RCTs , two HTA reports , one Cochrane review , two meta-analyses , and seven economic evaluations met the inclusion criteria .	2
These studies indicate that PegIFN + RBV achieved the highest sustained virological response rates ( SVR ) ( 54-61 percent ) , followed by IFN + RBV ( 38-54 percent ) and IFN monotherapy ( 11-21 percent ) .	2
Based on our meta-analysis , PegIFN + RBV reduced cases without SVR by 17 percent compared with INF + RBV .	2
International cost-effectiveness studies indicate that INF + RBV is cost-effective when compared with INF monotherapy .	2
For PegIFN + RBV , our decision analysis yielded an ICER of 9,800 Euros per quality-adjusted life-year gained .	2
This HTA suggests that initial combination therapy prolongs life , improves quality of life , and is cost-effective in patients with CHC .	2
Peginterferon plus ribavirin is the most effective and efficient treatment among the examined options .	2
However , because not all chronic hepatitis C patients will develop progressive liver disease , a thorough assessment of the eligibility and appropriateness of treatment with combination therapy must be performed in each individual patient .	2
The authors performed an analysis of retrospectively obtained data to compare the outcomes of pediatric patients admitted to their institution for traumatic injuries resulting from car , motorcycle , and all-terrain vehicle ( ATV ) accidents .	0
Data obtained in patients admitted with motor vehicle-related injuries were compiled for a total of 1608 patient records .	4
Data regarding sex , age , hospital length of stay ( LOS ) , Glasgow Coma Scale ( GCS ) score , revised trauma score , injury severity score ( ISS ) , and use of a protective device were analyzed .	1
Of 1608 patients , 1257 ( 78 % ) were injured in automobile accidents , 123 ( 7.6 % ) in motorcycle accidents , and 228 ( 14.2 % ) in ATV accidents .	1
Injuries sustained in all vehicle types peaked during the summer months .	2
Patients involved in automobile crashes presented with significantly lower GCS scores than those injured in motorcycle and ATV accidents ; however , there was no statistically significant difference in LOS among all three injury modalities .	2
Protective devices were underutilized in all three motor vehicle categories but , when used , were associated with significantly higher GCS scores , ISSs , and shorter LOSs among patients admitted after automobile accidents .	2
The correlation of seat belt use with better outcomes underscores the necessity to improve motor vehicle safety education for children , who are less likely to be restrained as they age .	2
Generalized anxiety disorder ( GAD ) is a prevalent and disabling disorder characterized by persistent worrying , anxiety symptoms , and tension .	0
It is the most frequent anxiety disorder in primary care , being present in 22 % of primary care patients who complain of anxiety problems .	0
The high prevalence rate of GAD in primary care ( 8 % ) compared to that reported in the general population ( 12-month prevalence 1.9-5 .1 % ) suggests that GAD patients are high users of primary care resources .	0
GAD affects women more frequently than men and prevalence rates are high in midlife ( prevalence in females over age 35 : 10 % ) and older subjects but relatively low in adolescents .	0
The natural course of GAD can be characterized as chronic with few complete remissions , a waxing and waning course of GAD symptoms , and the occurrence of substantial comorbidity particularly with depression .	0
Patients with GAD demonstrate a considerable degree of impairment and disability , even in its pure form , uncomplicated by depression or other mental disorders .	0
The degree of impairment is similar to that of cases with major depression .	0
GAD comorbid with depression usually reveals considerably higher numbers of disability days in the past month than either condition in its pure form .	0
As a result , GAD is associated with a significant economic burden owing to decreased work productivity and increased use of health care services , particularly primary health care .	2
The appropriate use of psychological treatments and antidepressants may improve both anxiety and depression symptoms and may also play a role in preventing comorbid major depression in GAD thus reducing the burden on both the individual and society .	2
Since the advent of fiberoptic endoscopy and the introduction of colonoscopic polypectomy , a simple and cost-effective procedure has been available to deal with an exceedingly common problem , the colonic polyp .	0
Although polyps in the gastrointestinal tract have a varied natural history , there is strong evidence that adenomatous colonic polyps have a potential for malignant degeneration and that virtually all colorectal cancers arise from adenomatous polyps .	0
This article will review some basic features of the endoscopic approaches and problems associated with polypectomy .	0
Pronounced , unexplained preoperative tachycardia can be a formidable challenge for the anesthesiologist .	0
Whereas the relationship between persistent intraoperative tachycardia and perioperative morbidity is indisputable , there is a lack of available data on unexplained preoperative tachycardia .	0
The main objective of this case series is to stimulate research and discussion on this topic , so that guidelines can be developed to aid in management .	0
We present three patients with pronounced ( > or = 130 beats x min ( -1 ) ) unexplained preoperative tachycardia who suffered adverse perioperative events that were garnered from quality improvement records at two teaching hospitals .	4
In the first case , a 38-yr-old woman with a lumbar spinal tumour went into ventricular fibrillation after induction of anesthesia and was found on subsequent evaluation to have an abnormal cardiac re-entrant pathway .	1
In the second case , an otherwise healthy middle-aged man developed a wide complex tachycardia with hypotension during foot surgery , with the subsequent cardiac evaluation being negative .	1
In the third case , a young , healthy woman scheduled for a melanoma incision developed crushing , substernal chest pain accompanied by nausea and shortness of valve prolapse with regurgitation .	1
Before rescheduling the procedures , therapeutic interventions were undertaken that facilitated successful completion of the surgeries .	1
There are currently no data regarding the prevalence of unexplained preoperative tachycardia , and no guidelines to direct management .	2
More research is needed on this important topic , including epidemiological data and management algorithm ( s ) .	2
The antihypersensitivity actions of gabapentin and pregabalin have been well characterized in a large number of studies , although the underlying mechanisms have yet to be defined .	0
We have been focusing on the supraspinal structure as a possible site for their action and have demonstrated that intracerebroventricular ( i.c.v. ) administration of gabapentin and pregabalin indeed decreases thermal and mechanical hypersensitivity in a mu	0
This novel supraspinally mediated analgesic effect was markedly suppressed by either depletion of central noradrenaline ( NA ) or blockade of spinal alpha ( 2 ) - adrenergic receptors .	2
Moreover , i.c.v. injection of gabapentin and pregabalin increased spinal NA turnover in mice only after peripheral nerve injury .	2
In locus coeruleus ( LC ) neurons in brainstem slices prepared from mice after peripheral nerve injury , gabapentin reduced the gamma-aminobutyric acid ( GABA ) type A receptor-mediated inhibitory postsynaptic currents ( IPSCs ) .	2
Glutamate-mediated excitatory synaptic transmission was hardly affected .	2
Moreover , gabapentin did not reduce IPSCs in slices taken from mice given a sham operation .	2
Although gabapentin altered neither the amplitude nor the frequency of miniature IPSCs , it reduced IPSCs together with an increase in the paired-pulse ratio , suggesting that gabapentin acts on the presynaptic GABAergic nerve terminals in the LC .	2
Together , the data suggest that gabapentin presynaptically reduces GABAergic synaptic transmission , thereby removing the inhibitory influence on LC neurons only in neuropathic pain states , leading to activation of the descending noradrenergic system .	2
Neuropathic pain following spinal cord injury ( SCI ) can be difficult to manage using currently available pain management techniques .	0
We describe a case of chronic pain following SCI which failed to respond to a variety of approaches including intrathecal administration of morphine .	0
Use of clonidine in addition to the morphine resulted in a marked decrease in pain .	2
The use of intrathecal clonidine with or without opioids may present an effective alternative in the management of intractable SCI pain and other forms of neuropathic pain .	2
The excitability of a lower limb myotatic reflex arc is modulated by the antecedent activation of another myotatic arc in the same limb ; the changes can be represented by heteronymous excitability curves .	0
This work compares heteronymous excitability curves in spastic and normal subjects .	0
Eighteen patients who showed clear signs of pyramidal tract lesions at a chronic stage were studied .	4
Three myotatic arcs of the lower limb ( soleus , quadriceps , and short biceps ) were activated either by mechanical percussion ( T Sol-T Quad-TSBi ) or by electrical stimulation of the afferent nerve ( H Sol-H Quad ) .	1
They were used as conditioning and test responses in six different combinations , and the results compared to those obtained previously in normal volunteers .	1
In spastic patients , heteronymous excitability curves are more obviously modified than homonymous ones .	2
The changes are most prominent in the thigh muscles and less marked when the soleus reflex is conditioned by activation of quadriceps and biceps femoris myotatic reflex arcs .	2
There is compelling evidence that residents training in primary care need education in palliative care .	0
Evidence for effective curricula is needed .	0
The objective of this study was to test whether a clinical elective improves measures of knowledge and skill .	1
Residents from three categorical training programs in internal medicine were recruited to an elective including clinical experiences in an acute hospital palliative care consultation service , on an acute hospice and palliative care unit , and in-home hospi	4
A 25-question pre - and post-test and a videotaped interview with a standardized patient were used to assess communication skills and measure outcomes .	1
Residents demonstrated a 10 percent improvement in knowledge after the four-week elective ( p < 0.05 ) .	2
All residents demonstrated basic competency in communication skills at the end of the rotation .	2
These results indicate that clinical rotation shows promise as an educational intervention to improve palliative care knowledge and skills in primary care residents .	2
An important limitation of the study is that it is an elective ; further studies with a required rotation and/or a control group are needed to confirm the findings .	2
Electrical intracerebral stimulation ( also referred to as deep brain stimulation [ DBS ] ) is a tool for the treatment of chronic pain states that do not respond to less invasive or conservative treatment options .	0
Careful patient selection , accurate target localization , and identification with intraoperative neurophysiological techniques and blinded test evaluation are the key requirements for success and good long-term results .	0
The authors present their experience with DBS for the treatment of various chronic pain syndromes .	1
In this study 56 patients with different forms of neuropathic and mixed nociceptive/neuropathic pain syndromes were treated with DBS according to a rigorous protocol .	4
The postoperative follow-up duration ranged from 1 to 8 years , with a mean of 3.5 years .	1
Electrodes were implanted in the somatosensory thalamus and the periventricular gray region .	3
Before implantation of the stimulation device , a double-blinded evaluation was carefully performed to test the effect of each electrode on its own as well as combined stimulation with different parameter settings .	1
The best long-term results were attained in patients with chronic low-back and leg pain , for example , in so-called failed-back surgery syndrome .	1
Patients with neuropathic pain of peripheral origin ( such as complex regional pain syndrome Type II ) also responded well to DBS .	2
Disappointing results were documented in patients with central pain syndromes , such as pain due to spinal cord injury and poststroke pain .	2
Possible reasons for the therapeutic failures are discussed ; these include central reorganization and neuroplastic changes of the pain-transmitting pathways and pain modulation centers after brain and spinal cord lesions .	2
The authors found that , in carefully selected patients with chronic pain syndromes , DBS can be helpful and can add to the quality of life .	2
To detect breast cancer susceptibility gene ( BRCA1 ) mutation in ovarian cancer and to look for correlations between BRCA1 mutation and hereditary ovarian cancer .	0
Mutation of BRCA1 gene in 4 patients with hereditary ovarian cancer and 31 patients with sporadic ovarian cancer were screened by polymerase chain reaction-single strand conformation polymorphism analysis with non-isotopic silver staining method .	4
2 mutations of BRCA1 gene were found in 2 of 3 patients belonged to hereditary breast-ovarian cancer syndrom ( HBOC ) which were located in exon 2 and 21 respectively .	2
No mutation was found in 31 cases of sporadic ovarian cancer and 1 case of hereditary site-specific ovarian cancer .	2
BRCA1 mutation was probably closely related to hereditary breast-ovarian cancer syndrome .	2
Detection of BRCA1 gene mutation was helpful to diagnose HBOC families .	2
To compare the pressor response to static exercise in subjects with cervical spinal cord injury ( SCI ) at the C6 to C8 level with that in able-bodied control subjects .	0
In these SCI subjects , the descending supraspinal sympathetic neurons and afferent pathways from the contracting muscles to peripheral vessels via the medullary cardiovascular center are damaged .	0
Mean arterial blood pressure , heart rate , and plasma concentrations of norepinephrine , epinephrine , renin activity , vasopressin , aldosterone , and human atrial natriuretic peptide were measured during a 2-minute period of sustained contraction of elbow fle	4
74.7 + / -2.2 mm Hg ; static exercise , 81.9 + / -4.1 mm Hg ) and control subjects ( pre-exercise , 101.0 + / -4.2 mm Hg ; static exercise , 117.0 + / -4	2
In SCI subjects , there was no change in heart rate during exercise , whereas in control subjects heart rate increased during exercise ( p < .05 ) ( pre-exercise , 8.7 + / -3.8 beats/min : static exercise , 76.0 + / -3.1 beats/min ) .	2
There were no significant changes in the hormone levels in the SCI subjects throughout the experiment .	2
The significant increase in mean blood pressure observed in the present study indicates the presence of peripheral control from muscle receptors and evoked pressor response during static exercise in SCI subjects .	2
This article explores the physiologic basis and symptoms of obstructive sleep apnea -- a general term encompassing central sleep apnea and obstructive sleep apnea .	0
The former is relatively uncommon while the latter is much more common .	0
Episodic collapse and blockage of the upper airway occur during sleep despite continuous respiratory effort .	0
Three types of sleep obstructive breathing -- apnea , hypopnea , and airway resistance -- are associated with respiratory-related arousals from sleep .	0
PEDIATRICS ( ISSN Numbers Print , 0031-4005 ; Online , 1098-4275 ) .	1
Published in the public domain by the American Academy of Pediatrics.Speech and language development is a useful indicator of a child 's overall development and cognitive ability and is related to school success .	0
Identification of children at risk for developmental delay or related problems may lead to intervention services and family assistance at a young age , when the chances for improvement are best .	0
However , optimal methods for screening for speech and language delay have not been identified , and screening is practiced inconsistently in primary care .	0
